CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue
臺南市,1976,9,120.50,23.30,4.53861
臺南市,1976,9,120.50,23.35,4.7573
臺南市,1976,9,120.50,23.40,4.2087
臺南市,1976,9,120.55,23.05,6.35442
臺南市,1976,9,120.55,23.10,7.30956
臺南市,1976,9,120.55,23.15,7.07723
臺南市,1976,9,120.55,23.20,7.00266
臺南市,1976,9,120.55,23.25,4.79235
臺南市,1976,9,120.55,23.30,4.8734
臺南市,1976,9,120.55,23.35,5.37881
臺南市,1976,9,120.60,23.10,10.8295
臺南市,1976,9,120.60,23.15,8.74611
臺南市,1976,9,120.60,23.20,7.93388
臺南市,1976,9,120.60,23.25,6.00476
臺南市,1976,9,120.65,23.15,8.90161
臺南市,1976,9,120.65,23.20,8.11439
臺南市,1976,9,120.65,23.25,7.80037
臺南市,1976,10,120.05,23.05,0.505848
臺南市,1976,10,120.05,23.10,0.494508
臺南市,1976,10,120.05,23.15,0.326922
臺南市,1976,10,120.05,23.20,NAN
臺南市,1976,10,120.10,23.00,NAN
臺南市,1976,10,120.10,23.05,0.457515
臺南市,1976,10,120.10,23.10,0.441329
臺南市,1976,10,120.10,23.15,0.29971
臺南市,1976,10,120.10,23.20,0.101981
臺南市,1976,10,120.10,23.25,0.184634
臺南市,1976,10,120.10,23.30,0.341118
臺南市,1976,10,120.10,23.35,0.443047
臺南市,1976,10,120.15,22.90,0.467676
臺南市,1976,10,120.15,22.95,0.467852
臺南市,1976,10,120.15,23.00,0.49447
臺南市,1976,10,120.15,23.05,0.474785
臺南市,1976,10,120.15,23.10,0.425622
臺南市,1976,10,120.15,23.15,0.385024
臺南市,1976,10,120.15,23.20,0.222917
臺南市,1976,10,120.15,23.25,0.214547
臺南市,1976,10,120.15,23.30,0.345184
臺南市,1976,10,120.15,23.35,0.493502
臺南市,1976,10,120.20,22.90,0.481312
臺南市,1976,10,120.20,22.95,0.587176
臺南市,1976,10,120.20,23.00,0.477437
臺南市,1976,10,120.20,23.05,0.332124
臺南市,1976,10,120.20,23.10,0.263011
臺南市,1976,10,120.20,23.15,0.347383
臺南市,1976,10,120.20,23.20,0.361726
臺南市,1976,10,120.20,23.25,0.287544
臺南市,1976,10,120.20,23.30,0.360482
臺南市,1976,10,120.25,22.90,0.542893
臺南市,1976,10,120.25,22.95,0.585541
臺南市,1976,10,120.25,23.00,0.414169
臺南市,1976,10,120.25,23.05,0.401707
臺南市,1976,10,120.25,23.10,0.300253
臺南市,1976,10,120.25,23.15,0.349275
臺南市,1976,10,120.25,23.20,0.371126
臺南市,1976,10,120.25,23.25,0.31741
臺南市,1976,10,120.25,23.30,0.366053
臺南市,1976,10,120.25,23.35,0.588565
臺南市,1976,10,120.30,22.90,0.510547
臺南市,1976,10,120.30,22.95,0.467792
臺南市,1976,10,120.30,23.00,0.481654
臺南市,1976,10,120.30,23.05,0.487276
臺南市,1976,10,120.30,23.10,0.371604
臺南市,1976,10,120.30,23.15,0.337359
臺南市,1976,10,120.30,23.20,0.365378
臺南市,1976,10,120.30,23.25,0.36436
臺南市,1976,10,120.30,23.30,0.354616
臺南市,1976,10,120.30,23.35,0.448638
臺南市,1976,10,120.30,23.40,0.615527
臺南市,1976,10,120.35,22.90,0.383478
臺南市,1976,10,120.35,22.95,0.460785
臺南市,1976,10,120.35,23.00,0.259018
臺南市,1976,10,120.35,23.05,0.155278
臺南市,1976,10,120.35,23.10,0.20963
臺南市,1976,10,120.35,23.15,0.347537
臺南市,1976,10,120.35,23.20,0.382493
臺南市,1976,10,120.35,23.25,0.378977
臺南市,1976,10,120.35,23.30,0.414255
臺南市,1976,10,120.35,23.35,0.481592
臺南市,1976,10,120.35,23.40,0.517823
臺南市,1976,10,120.40,22.90,0.20813
臺南市,1976,10,120.40,22.95,0.226872
臺南市,1976,10,120.40,23.00,0.229885
臺南市,1976,10,120.40,23.05,0.187511
臺南市,1976,10,120.40,23.10,0.00644802
臺南市,1976,10,120.40,23.15,0.273049
臺南市,1976,10,120.40,23.20,0.416426
臺南市,1976,10,120.40,23.25,0.451306
臺南市,1976,10,120.40,23.30,0.476397
臺南市,1976,10,120.40,23.35,0.548261
臺南市,1976,10,120.40,23.40,0.544925
臺南市,1976,10,120.45,22.95,0.0346939
臺南市,1976,10,120.45,23.00,0.181834
臺南市,1976,10,120.45,23.05,0.336002
臺南市,1976,10,120.45,23.10,0.23519
臺南市,1976,10,120.45,23.15,0.426074
臺南市,1976,10,120.45,23.20,0.481826
臺南市,1976,10,120.45,23.25,0.502493
臺南市,1976,10,120.45,23.30,0.52071
臺南市,1976,10,120.45,23.35,0.74895
臺南市,1976,10,120.45,23.40,0.580961
臺南市,1976,10,120.50,23.00,0.140878
臺南市,1976,10,120.50,23.05,0.38249
臺南市,1976,10,120.50,23.10,0.442863
臺南市,1976,10,120.50,23.15,0.702272
臺南市,1976,10,120.50,23.20,0.795874
臺南市,1976,10,120.50,23.25,0.492415
臺南市,1976,10,120.50,23.30,0.48693
臺南市,1976,10,120.50,23.35,0.803746
臺南市,1976,10,120.50,23.40,0.667157
臺南市,1976,10,120.55,23.05,0.392789
臺南市,1976,10,120.55,23.10,0.488462
臺南市,1976,10,120.55,23.15,0.351169
臺南市,1976,10,120.55,23.20,0.48017
臺南市,1976,10,120.55,23.25,0.418089
臺南市,1976,10,120.55,23.30,0.731635
臺南市,1976,10,120.55,23.35,0.719898
臺南市,1976,10,120.60,23.10,0.881496
臺南市,1976,10,120.60,23.15,0.50478
臺南市,1976,10,120.60,23.20,0.696247
臺南市,1976,10,120.60,23.25,0.65477
臺南市,1976,10,120.65,23.15,0.605557
臺南市,1976,10,120.65,23.20,0.680734
臺南市,1976,10,120.65,23.25,1.1445
臺南市,1976,11,120.05,23.05,0
臺南市,1976,11,120.05,23.10,0
臺南市,1976,11,120.05,23.15,0
臺南市,1976,11,120.05,23.20,NAN
臺南市,1976,11,120.10,23.00,NAN
臺南市,1976,11,120.10,23.05,0
臺南市,1976,11,120.10,23.10,0
臺南市,1976,11,120.10,23.15,0
臺南市,1976,11,120.10,23.20,0
臺南市,1976,11,120.10,23.25,0
臺南市,1976,11,120.10,23.30,0
臺南市,1976,11,120.10,23.35,0
臺南市,1976,11,120.15,22.90,0
臺南市,1976,11,120.15,22.95,0
臺南市,1976,11,120.15,23.00,0
臺南市,1976,11,120.15,23.05,0
臺南市,1976,11,120.15,23.10,0
臺南市,1976,11,120.15,23.15,0
臺南市,1976,11,120.15,23.20,0
臺南市,1976,11,120.15,23.25,0
臺南市,1976,11,120.15,23.30,0
臺南市,1976,11,120.15,23.35,0
臺南市,1976,11,120.20,22.90,0
臺南市,1976,11,120.20,22.95,0
臺南市,1976,11,120.20,23.00,0
臺南市,1976,11,120.20,23.05,0
臺南市,1976,11,120.20,23.10,0
臺南市,1976,11,120.20,23.15,0
臺南市,1976,11,120.20,23.20,0
臺南市,1976,11,120.20,23.25,0
臺南市,1976,11,120.20,23.30,0
臺南市,1976,11,120.25,22.90,0
臺南市,1976,11,120.25,22.95,0
臺南市,1976,11,120.25,23.00,0
臺南市,1976,11,120.25,23.05,0
臺南市,1976,11,120.25,23.10,0
臺南市,1976,11,120.25,23.15,0
臺南市,1976,11,120.25,23.20,0
臺南市,1976,11,120.25,23.25,0
臺南市,1976,11,120.25,23.30,0
臺南市,1976,11,120.25,23.35,0
臺南市,1976,11,120.30,22.90,0
臺南市,1976,11,120.30,22.95,0
臺南市,1976,11,120.30,23.00,0
臺南市,1976,11,120.30,23.05,0
臺南市,1976,11,120.30,23.10,0
臺南市,1976,11,120.30,23.15,0
臺南市,1976,11,120.30,23.20,0
臺南市,1976,11,120.30,23.25,0
臺南市,1976,11,120.30,23.30,0
臺南市,1976,11,120.30,23.35,0
臺南市,1976,11,120.30,23.40,0
臺南市,1976,11,120.35,22.90,0
臺南市,1976,11,120.35,22.95,0
臺南市,1976,11,120.35,23.00,0
臺南市,1976,11,120.35,23.05,0
臺南市,1976,11,120.35,23.10,0.000609207
臺南市,1976,11,120.35,23.15,0
臺南市,1976,11,120.35,23.20,0
臺南市,1976,11,120.35,23.25,0
臺南市,1976,11,120.35,23.30,0
臺南市,1976,11,120.35,23.35,0
臺南市,1976,11,120.35,23.40,0
臺南市,1976,11,120.40,22.90,0
臺南市,1976,11,120.40,22.95,0
臺南市,1976,11,120.40,23.00,0
臺南市,1976,11,120.40,23.05,0
臺南市,1976,11,120.40,23.10,0
臺南市,1976,11,120.40,23.15,0
臺南市,1976,11,120.40,23.20,0
臺南市,1976,11,120.40,23.25,0
臺南市,1976,11,120.40,23.30,0
臺南市,1976,11,120.40,23.35,0
臺南市,1976,11,120.40,23.40,0
臺南市,1976,11,120.45,22.95,0
臺南市,1976,11,120.45,23.00,0
臺南市,1976,11,120.45,23.05,0.0408896
臺南市,1976,11,120.45,23.10,0.046602
臺南市,1976,11,120.45,23.15,0.00692687
臺南市,1976,11,120.45,23.20,0
臺南市,1976,11,120.45,23.25,0
臺南市,1976,11,120.45,23.30,0.0016659
臺南市,1976,11,120.45,23.35,0
臺南市,1976,11,120.45,23.40,0
臺南市,1976,11,120.50,23.00,0.00849623
臺南市,1976,11,120.50,23.05,0.0867078
臺南市,1976,11,120.50,23.10,0.08569
臺南市,1976,11,120.50,23.15,0.00110954
臺南市,1976,11,120.50,23.20,0
臺南市,1976,11,120.50,23.25,0
臺南市,1976,11,120.50,23.30,0.0267776
臺南市,1976,11,120.50,23.35,0.0529783
臺南市,1976,11,120.50,23.40,0.00498169
臺南市,1976,11,120.55,23.05,0.0419111
臺南市,1976,11,120.55,23.10,0.0853754
臺南市,1976,11,120.55,23.15,0.00107324
臺南市,1976,11,120.55,23.20,0
臺南市,1976,11,120.55,23.25,0
臺南市,1976,11,120.55,23.30,0.00873768
臺南市,1976,11,120.55,23.35,0.0727859
臺南市,1976,11,120.60,23.10,0.070682
臺南市,1976,11,120.60,23.15,0.0126978
臺南市,1976,11,120.60,23.20,0.0199743
臺南市,1976,11,120.60,23.25,0.0141641
臺南市,1976,11,120.65,23.15,0.000357829
臺南市,1976,11,120.65,23.20,0.00641873
臺南市,1976,11,120.65,23.25,0.0320822
臺南市,1976,12,120.05,23.05,0
臺南市,1976,12,120.05,23.10,0
臺南市,1976,12,120.05,23.15,0
臺南市,1976,12,120.05,23.20,NAN
臺南市,1976,12,120.10,23.00,NAN
臺南市,1976,12,120.10,23.05,0
臺南市,1976,12,120.10,23.10,0
臺南市,1976,12,120.10,23.15,0
臺南市,1976,12,120.10,23.20,0
臺南市,1976,12,120.10,23.25,0
臺南市,1976,12,120.10,23.30,0
臺南市,1976,12,120.10,23.35,0
臺南市,1976,12,120.15,22.90,0
臺南市,1976,12,120.15,22.95,0
臺南市,1976,12,120.15,23.00,0
臺南市,1976,12,120.15,23.05,0
臺南市,1976,12,120.15,23.10,0
臺南市,1976,12,120.15,23.15,0
臺南市,1976,12,120.15,23.20,0
臺南市,1976,12,120.15,23.25,0
臺南市,1976,12,120.15,23.30,0
臺南市,1976,12,120.15,23.35,0
臺南市,1976,12,120.20,22.90,0
臺南市,1976,12,120.20,22.95,0
臺南市,1976,12,120.20,23.00,0
臺南市,1976,12,120.20,23.05,0
臺南市,1976,12,120.20,23.10,0
臺南市,1976,12,120.20,23.15,0
臺南市,1976,12,120.20,23.20,0
臺南市,1976,12,120.20,23.25,0
臺南市,1976,12,120.20,23.30,0
臺南市,1976,12,120.25,22.90,0
臺南市,1976,12,120.25,22.95,0
臺南市,1976,12,120.25,23.00,0
臺南市,1976,12,120.25,23.05,0
臺南市,1976,12,120.25,23.10,0
臺南市,1976,12,120.25,23.15,0
臺南市,1976,12,120.25,23.20,0
臺南市,1976,12,120.25,23.25,0
臺南市,1976,12,120.25,23.30,0
臺南市,1976,12,120.25,23.35,0
臺南市,1976,12,120.30,22.90,0
臺南市,1976,12,120.30,22.95,0
臺南市,1976,12,120.30,23.00,0
臺南市,1976,12,120.30,23.05,0
臺南市,1976,12,120.30,23.10,0
臺南市,1976,12,120.30,23.15,0
臺南市,1976,12,120.30,23.20,0
臺南市,1976,12,120.30,23.25,0
臺南市,1976,12,120.30,23.30,0
臺南市,1976,12,120.30,23.35,0
臺南市,1976,12,120.30,23.40,0
臺南市,1976,12,120.35,22.90,0
臺南市,1976,12,120.35,22.95,0
臺南市,1976,12,120.35,23.00,0
臺南市,1976,12,120.35,23.05,0
臺南市,1976,12,120.35,23.10,0
臺南市,1976,12,120.35,23.15,0
臺南市,1976,12,120.35,23.20,0
臺南市,1976,12,120.35,23.25,0
臺南市,1976,12,120.35,23.30,0
臺南市,1976,12,120.35,23.35,0
臺南市,1976,12,120.35,23.40,0
臺南市,1976,12,120.40,22.90,0
臺南市,1976,12,120.40,22.95,0
臺南市,1976,12,120.40,23.00,0
臺南市,1976,12,120.40,23.05,0
臺南市,1976,12,120.40,23.10,0
臺南市,1976,12,120.40,23.15,0
臺南市,1976,12,120.40,23.20,0
臺南市,1976,12,120.40,23.25,0
臺南市,1976,12,120.40,23.30,0
臺南市,1976,12,120.40,23.35,0
臺南市,1976,12,120.40,23.40,0
臺南市,1976,12,120.45,22.95,0
臺南市,1976,12,120.45,23.00,0
臺南市,1976,12,120.45,23.05,0
臺南市,1976,12,120.45,23.10,0
臺南市,1976,12,120.45,23.15,0
臺南市,1976,12,120.45,23.20,0.000465273
臺南市,1976,12,120.45,23.25,0.000319835
臺南市,1976,12,120.45,23.30,0
臺南市,1976,12,120.45,23.35,0
臺南市,1976,12,120.45,23.40,0
臺南市,1976,12,120.50,23.00,0
臺南市,1976,12,120.50,23.05,0
臺南市,1976,12,120.50,23.10,0
臺南市,1976,12,120.50,23.15,0
臺南市,1976,12,120.50,23.20,0.00478622
臺南市,1976,12,120.50,23.25,0.000596791
臺南市,1976,12,120.50,23.30,0
臺南市,1976,12,120.50,23.35,0.00181517
臺南市,1976,12,120.50,23.40,0
臺南市,1976,12,120.55,23.05,0
臺南市,1976,12,120.55,23.10,0
臺南市,1976,12,120.55,23.15,0
臺南市,1976,12,120.55,23.20,0
臺南市,1976,12,120.55,23.25,0
臺南市,1976,12,120.55,23.30,0
臺南市,1976,12,120.55,23.35,0
臺南市,1976,12,120.60,23.10,0.000430106
臺南市,1976,12,120.60,23.15,0
臺南市,1976,12,120.60,23.20,0
臺南市,1976,12,120.60,23.25,0
臺南市,1976,12,120.65,23.15,0
臺南市,1976,12,120.65,23.20,0
臺南市,1976,12,120.65,23.25,0
臺南市,1977,1,120.05,23.05,1.12303
臺南市,1977,1,120.05,23.10,1.28573
臺南市,1977,1,120.05,23.15,1.30418
臺南市,1977,1,120.05,23.20,NAN
臺南市,1977,1,120.10,23.00,NAN
臺南市,1977,1,120.10,23.05,1.3345
臺南市,1977,1,120.10,23.10,1.46166
臺南市,1977,1,120.10,23.15,1.43655
臺南市,1977,1,120.10,23.20,1.13871
臺南市,1977,1,120.10,23.25,1.12078
臺南市,1977,1,120.10,23.30,0.948518
臺南市,1977,1,120.10,23.35,0.793516
臺南市,1977,1,120.15,22.90,0.840658
臺南市,1977,1,120.15,22.95,0.889057
臺南市,1977,1,120.15,23.00,1.03202
臺南市,1977,1,120.15,23.05,1.41365
臺南市,1977,1,120.15,23.10,1.30638
臺南市,1977,1,120.15,23.15,1.40131
臺南市,1977,1,120.15,23.20,1.2629
臺南市,1977,1,120.15,23.25,1.07683
臺南市,1977,1,120.15,23.30,0.988996
臺南市,1977,1,120.15,23.35,0.835661
臺南市,1977,1,120.20,22.90,0.737504
臺南市,1977,1,120.20,22.95,0.927016
臺南市,1977,1,120.20,23.00,0.885552
臺南市,1977,1,120.20,23.05,0.928188
臺南市,1977,1,120.20,23.10,1.13022
臺南市,1977,1,120.20,23.15,1.42715
臺南市,1977,1,120.20,23.20,1.30577
臺南市,1977,1,120.20,23.25,1.03579
臺南市,1977,1,120.20,23.30,0.970106
臺南市,1977,1,120.25,22.90,0.8841
臺南市,1977,1,120.25,22.95,0.990125
臺南市,1977,1,120.25,23.00,0.959954
臺南市,1977,1,120.25,23.05,1.0113
臺南市,1977,1,120.25,23.10,1.22681
臺南市,1977,1,120.25,23.15,1.45216
臺南市,1977,1,120.25,23.20,1.38729
臺南市,1977,1,120.25,23.25,1.15776
臺南市,1977,1,120.25,23.30,0.911025
臺南市,1977,1,120.25,23.35,0.792536
臺南市,1977,1,120.30,22.90,0.970298
臺南市,1977,1,120.30,22.95,1.14169
臺南市,1977,1,120.30,23.00,1.06161
臺南市,1977,1,120.30,23.05,1.02443
臺南市,1977,1,120.30,23.10,1.23623
臺南市,1977,1,120.30,23.15,1.48634
臺南市,1977,1,120.30,23.20,1.45748
臺南市,1977,1,120.30,23.25,1.14624
臺南市,1977,1,120.30,23.30,0.820574
臺南市,1977,1,120.30,23.35,0.803355
臺南市,1977,1,120.30,23.40,0.797605
臺南市,1977,1,120.35,22.90,0.73298
臺南市,1977,1,120.35,22.95,0.824629
臺南市,1977,1,120.35,23.00,0.854243
臺南市,1977,1,120.35,23.05,0.861956
臺南市,1977,1,120.35,23.10,1.1319
臺南市,1977,1,120.35,23.15,1.44238
臺南市,1977,1,120.35,23.20,1.41148
臺南市,1977,1,120.35,23.25,1.17532
臺南市,1977,1,120.35,23.30,0.878148
臺南市,1977,1,120.35,23.35,0.960013
臺南市,1977,1,120.35,23.40,0.843811
臺南市,1977,1,120.40,22.90,0.602777
臺南市,1977,1,120.40,22.95,0.739926
臺南市,1977,1,120.40,23.00,0.986397
臺南市,1977,1,120.40,23.05,1.14682
臺南市,1977,1,120.40,23.10,1.04744
臺南市,1977,1,120.40,23.15,1.07808
臺南市,1977,1,120.40,23.20,1.19331
臺南市,1977,1,120.40,23.25,1.08071
臺南市,1977,1,120.40,23.30,0.897263
臺南市,1977,1,120.40,23.35,1.12708
臺南市,1977,1,120.40,23.40,1.02279
臺南市,1977,1,120.45,22.95,0.881512
臺南市,1977,1,120.45,23.00,1.15122
臺南市,1977,1,120.45,23.05,1.24877
臺南市,1977,1,120.45,23.10,0.876495
臺南市,1977,1,120.45,23.15,0.966614
臺南市,1977,1,120.45,23.20,1.11934
臺南市,1977,1,120.45,23.25,0.837066
臺南市,1977,1,120.45,23.30,0.807183
臺南市,1977,1,120.45,23.35,1.02263
臺南市,1977,1,120.45,23.40,1.15911
臺南市,1977,1,120.50,23.00,1.26988
臺南市,1977,1,120.50,23.05,1.24231
臺南市,1977,1,120.50,23.10,0.924991
臺南市,1977,1,120.50,23.15,0.826246
臺南市,1977,1,120.50,23.20,1.05632
臺南市,1977,1,120.50,23.25,0.709432
臺南市,1977,1,120.50,23.30,0.48263
臺南市,1977,1,120.50,23.35,0.813925
臺南市,1977,1,120.50,23.40,1.14006
臺南市,1977,1,120.55,23.05,0.909568
臺南市,1977,1,120.55,23.10,0.95156
臺南市,1977,1,120.55,23.15,0.813592
臺南市,1977,1,120.55,23.20,1.03913
臺南市,1977,1,120.55,23.25,0.862494
臺南市,1977,1,120.55,23.30,0.860189
臺南市,1977,1,120.55,23.35,0.873892
臺南市,1977,1,120.60,23.10,0.891576
臺南市,1977,1,120.60,23.15,0.862768
臺南市,1977,1,120.60,23.20,1.11805
臺南市,1977,1,120.60,23.25,0.904513
臺南市,1977,1,120.65,23.15,0.727511
臺南市,1977,1,120.65,23.20,0.82691
臺南市,1977,1,120.65,23.25,0.959839
臺南市,1977,2,120.05,23.05,0.0130375
臺南市,1977,2,120.05,23.10,0.0133907
臺南市,1977,2,120.05,23.15,0
臺南市,1977,2,120.05,23.20,NAN
臺南市,1977,2,120.10,23.00,NAN
臺南市,1977,2,120.10,23.05,0.0541584
臺南市,1977,2,120.10,23.10,0.0191881
臺南市,1977,2,120.10,23.15,0.00111445
臺南市,1977,2,120.10,23.20,0
臺南市,1977,2,120.10,23.25,0
臺南市,1977,2,120.10,23.30,0.000440244
臺南市,1977,2,120.10,23.35,0
臺南市,1977,2,120.15,22.90,0
臺南市,1977,2,120.15,22.95,0.0178916
臺南市,1977,2,120.15,23.00,0.073567
臺南市,1977,2,120.15,23.05,0.0954255
臺南市,1977,2,120.15,23.10,0.0153405
臺南市,1977,2,120.15,23.15,0
臺南市,1977,2,120.15,23.20,0
臺南市,1977,2,120.15,23.25,0
臺南市,1977,2,120.15,23.30,0
臺南市,1977,2,120.15,23.35,0
臺南市,1977,2,120.20,22.90,0.00229318
臺南市,1977,2,120.20,22.95,0.0336035
臺南市,1977,2,120.20,23.00,0.00789156
臺南市,1977,2,120.20,23.05,0.0021629
臺南市,1977,2,120.20,23.10,0.00163649
臺南市,1977,2,120.20,23.15,0
臺南市,1977,2,120.20,23.20,0
臺南市,1977,2,120.20,23.25,0
臺南市,1977,2,120.20,23.30,0
臺南市,1977,2,120.25,22.90,0.000821034
臺南市,1977,2,120.25,22.95,0.0109378
臺南市,1977,2,120.25,23.00,0.000408082
臺南市,1977,2,120.25,23.05,0
臺南市,1977,2,120.25,23.10,0.0336693
臺南市,1977,2,120.25,23.15,0.016924
臺南市,1977,2,120.25,23.20,0.000539086
臺南市,1977,2,120.25,23.25,0
臺南市,1977,2,120.25,23.30,0
臺南市,1977,2,120.25,23.35,0
臺南市,1977,2,120.30,22.90,0
臺南市,1977,2,120.30,22.95,0
臺南市,1977,2,120.30,23.00,0
臺南市,1977,2,120.30,23.05,0.00333852
臺南市,1977,2,120.30,23.10,0.060684
臺南市,1977,2,120.30,23.15,0.0334544
臺南市,1977,2,120.30,23.20,0
臺南市,1977,2,120.30,23.25,0
臺南市,1977,2,120.30,23.30,0
臺南市,1977,2,120.30,23.35,0
臺南市,1977,2,120.30,23.40,0.0045485
臺南市,1977,2,120.35,22.90,0
臺南市,1977,2,120.35,22.95,0
臺南市,1977,2,120.35,23.00,0
臺南市,1977,2,120.35,23.05,0
臺南市,1977,2,120.35,23.10,0.0114573
臺南市,1977,2,120.35,23.15,0.0333494
臺南市,1977,2,120.35,23.20,0
臺南市,1977,2,120.35,23.25,0
臺南市,1977,2,120.35,23.30,0
臺南市,1977,2,120.35,23.35,0
臺南市,1977,2,120.35,23.40,0.00140982
臺南市,1977,2,120.40,22.90,0.00240559
臺南市,1977,2,120.40,22.95,0
臺南市,1977,2,120.40,23.00,0
臺南市,1977,2,120.40,23.05,0.00506662
臺南市,1977,2,120.40,23.10,0
臺南市,1977,2,120.40,23.15,0.00270471
臺南市,1977,2,120.40,23.20,0.0020496
臺南市,1977,2,120.40,23.25,0.00116009
臺南市,1977,2,120.40,23.30,0
臺南市,1977,2,120.40,23.35,0.000344571
臺南市,1977,2,120.40,23.40,0.00534378
臺南市,1977,2,120.45,22.95,0
臺南市,1977,2,120.45,23.00,0.00109138
臺南市,1977,2,120.45,23.05,0.00402288
臺南市,1977,2,120.45,23.10,0.00242694
臺南市,1977,2,120.45,23.15,0.0088814
臺南市,1977,2,120.45,23.20,0.0571254
臺南市,1977,2,120.45,23.25,0.0150462
臺南市,1977,2,120.45,23.30,0.00160753
臺南市,1977,2,120.45,23.35,0.0393783
臺南市,1977,2,120.45,23.40,0.0266938
臺南市,1977,2,120.50,23.00,0
臺南市,1977,2,120.50,23.05,0.00136532
臺南市,1977,2,120.50,23.10,0
臺南市,1977,2,120.50,23.15,0.0142803
臺南市,1977,2,120.50,23.20,0.0880011
臺南市,1977,2,120.50,23.25,0.0233321
臺南市,1977,2,120.50,23.30,0.019355
臺南市,1977,2,120.50,23.35,0.033724
臺南市,1977,2,120.50,23.40,0.107959
臺南市,1977,2,120.55,23.05,0
臺南市,1977,2,120.55,23.10,0
臺南市,1977,2,120.55,23.15,0.0059535
臺南市,1977,2,120.55,23.20,0.0607518
臺南市,1977,2,120.55,23.25,0.0265413
臺南市,1977,2,120.55,23.30,0.0353414
臺南市,1977,2,120.55,23.35,0.0230944
臺南市,1977,2,120.60,23.10,0.00350367
臺南市,1977,2,120.60,23.15,0.0071239
臺南市,1977,2,120.60,23.20,0.0639931
臺南市,1977,2,120.60,23.25,0.0356747
臺南市,1977,2,120.65,23.15,0.0050426
臺南市,1977,2,120.65,23.20,0.039978
臺南市,1977,2,120.65,23.25,0.0571043
臺南市,1977,3,120.05,23.05,0
臺南市,1977,3,120.05,23.10,0
臺南市,1977,3,120.05,23.15,0
臺南市,1977,3,120.05,23.20,NAN
臺南市,1977,3,120.10,23.00,NAN
臺南市,1977,3,120.10,23.05,0
臺南市,1977,3,120.10,23.10,0
臺南市,1977,3,120.10,23.15,0
臺南市,1977,3,120.10,23.20,0
臺南市,1977,3,120.10,23.25,0
臺南市,1977,3,120.10,23.30,0
臺南市,1977,3,120.10,23.35,0
臺南市,1977,3,120.15,22.90,0
臺南市,1977,3,120.15,22.95,0
臺南市,1977,3,120.15,23.00,0
臺南市,1977,3,120.15,23.05,0.00688012
臺南市,1977,3,120.15,23.10,0
臺南市,1977,3,120.15,23.15,0
臺南市,1977,3,120.15,23.20,0
臺南市,1977,3,120.15,23.25,0
臺南市,1977,3,120.15,23.30,0
臺南市,1977,3,120.15,23.35,0
臺南市,1977,3,120.20,22.90,0
臺南市,1977,3,120.20,22.95,0.00221426
臺南市,1977,3,120.20,23.00,0.00139431
臺南市,1977,3,120.20,23.05,0.000538159
臺南市,1977,3,120.20,23.10,0
臺南市,1977,3,120.20,23.15,0
臺南市,1977,3,120.20,23.20,0
臺南市,1977,3,120.20,23.25,0
臺南市,1977,3,120.20,23.30,0
臺南市,1977,3,120.25,22.90,0
臺南市,1977,3,120.25,22.95,0.000489925
臺南市,1977,3,120.25,23.00,0
臺南市,1977,3,120.25,23.05,0
臺南市,1977,3,120.25,23.10,0
臺南市,1977,3,120.25,23.15,0
臺南市,1977,3,120.25,23.20,0
臺南市,1977,3,120.25,23.25,0
臺南市,1977,3,120.25,23.30,0
臺南市,1977,3,120.25,23.35,0
臺南市,1977,3,120.30,22.90,0
臺南市,1977,3,120.30,22.95,0
臺南市,1977,3,120.30,23.00,0
臺南市,1977,3,120.30,23.05,0
臺南市,1977,3,120.30,23.10,0
臺南市,1977,3,120.30,23.15,0.000339983
臺南市,1977,3,120.30,23.20,0
臺南市,1977,3,120.30,23.25,0.000784891
臺南市,1977,3,120.30,23.30,0.000845987
臺南市,1977,3,120.30,23.35,0
臺南市,1977,3,120.30,23.40,0
臺南市,1977,3,120.35,22.90,0
臺南市,1977,3,120.35,22.95,0
臺南市,1977,3,120.35,23.00,0
臺南市,1977,3,120.35,23.05,0
臺南市,1977,3,120.35,23.10,0.00041732
臺南市,1977,3,120.35,23.15,0.000738975
臺南市,1977,3,120.35,23.20,0
臺南市,1977,3,120.35,23.25,0.00585609
臺南市,1977,3,120.35,23.30,0
臺南市,1977,3,120.35,23.35,0.00152407
臺南市,1977,3,120.35,23.40,0.0064082
臺南市,1977,3,120.40,22.90,0
臺南市,1977,3,120.40,22.95,0
臺南市,1977,3,120.40,23.00,0
臺南市,1977,3,120.40,23.05,0.00166418
臺南市,1977,3,120.40,23.10,0
臺南市,1977,3,120.40,23.15,0.000463542
臺南市,1977,3,120.40,23.20,0.000419205
臺南市,1977,3,120.40,23.25,0
臺南市,1977,3,120.40,23.30,0.00779958
臺南市,1977,3,120.40,23.35,0.0325757
臺南市,1977,3,120.40,23.40,0.0439811
臺南市,1977,3,120.45,22.95,0
臺南市,1977,3,120.45,23.00,0
臺南市,1977,3,120.45,23.05,0.00481297
臺南市,1977,3,120.45,23.10,0.0150166
臺南市,1977,3,120.45,23.15,0.0164593
臺南市,1977,3,120.45,23.20,0.0228781
臺南市,1977,3,120.45,23.25,0.013562
臺南市,1977,3,120.45,23.30,0.111867
臺南市,1977,3,120.45,23.35,0.11744
臺南市,1977,3,120.45,23.40,0.0678692
臺南市,1977,3,120.50,23.00,0
臺南市,1977,3,120.50,23.05,0.0007387
臺南市,1977,3,120.50,23.10,0.00438431
